	rtt	tmp	targetedvscwnd	diff	average	output
513	0.0227381	0.96778	0.581216	923	0.0328105	0
514	0.0227381	0.96778	0.581216	923	0.0277743	0
515	0.0220791	0.996665	0.967771	72	0.0225184	0
516	0.0220791	0.996665	0.967771	72	0.0222988	0
517	0.0220311	0.998838	0.996497	8	0.0220631	0
518	0.0220311	0.998838	0.996497	8	0.0220471	0
519	0.0220311	0.998838	0.996497	8	0.0220311	0
520	0.0221743	0.992387	0.998752	3	0.0220788	0
521	0.0221743	0.992387	0.998752	3	0.0221265	0
522	0.0221753	0.992342	0.9921	19	0.0221746	0
523	0.0221753	0.992342	0.9921	19	0.0221749	0
524	0.0221743	0.992387	0.992103	19	0.0221749	0
525	0.0221743	0.992387	0.992103	19	0.0221746	0
526	0.0221743	0.992387	0.992103	19	0.0221743	0
527	0.0221743	0.992387	0.992106	19	0.0221743	0
528	0.0221743	0.992387	0.992106	19	0.0221743	0
529	0.0221743	0.992387	0.99211	19	0.0221743	0
530	0.0221743	0.992387	0.99211	19	0.0221743	0
531	0.0221743	0.992387	0.992113	19	0.0221743	0
532	0.0221743	0.992387	0.992113	19	0.0221743	0
533	0.0221743	0.992387	0.992113	19	0.0221743	0
534	0.0221743	0.992387	0.992116	19	0.0221743	0
535	0.0221743	0.992387	0.992116	19	0.0221743	0
536	0.0221743	0.992387	0.992119	19	0.0221743	0
537	0.0221743	0.992387	0.992119	19	0.0221743	0
538	0.0221743	0.992387	0.992123	19	0.0221743	0
539	0.0221743	0.992387	0.992123	19	0.0221743	0
540	0.0221743	0.992387	0.992126	19	0.0221743	0
541	0.0221743	0.992387	0.992126	19	0.0221743	0
542	0.0221743	0.992387	0.992126	19	0.0221743	0
543	0.0221743	0.992387	0.992129	19	0.0221743	0
544	0.0221743	0.992387	0.992129	19	0.0221743	0
545	0.0221743	0.992387	0.992133	19	0.0221743	0
546	0.0221743	0.992387	0.992133	19	0.0221743	0
547	0.0221743	0.992387	0.992136	19	0.0221743	0
548	0.0221743	0.992387	0.992136	19	0.0221743	0
549	0.0221743	0.992387	0.992139	19	0.0221743	0
550	0.0221743	0.992387	0.992139	19	0.0221743	0
551	0.0221743	0.992387	0.992139	19	0.0221743	0
552	0.0221743	0.992387	0.992142	19	0.0221743	0
553	0.0221743	0.992387	0.992142	19	0.0221743	0
554	0.0221743	0.992387	0.992146	19	0.0221743	0
555	0.0221743	0.992387	0.992146	19	0.0221743	0
556	0.0221743	0.992387	0.992149	19	0.0221743	0
557	0.0221743	0.992387	0.992149	19	0.0221743	0
558	0.0221743	0.992387	0.992149	19	0.0221743	0
559	0.0221743	0.992387	0.992152	19	0.0221743	0
560	0.0221743	0.992387	0.992152	19	0.0221743	0
561	0.0221743	0.992387	0.992155	19	0.0221743	0
562	0.0221743	0.992387	0.992155	19	0.0221743	0
563	0.0221743	0.992387	0.992158	19	0.0221743	0
564	0.0221743	0.992387	0.992158	19	0.0221743	0
565	0.0221743	0.992387	0.992162	19	0.0221743	0
566	0.0221743	0.992387	0.992162	19	0.0221743	0
567	0.0221743	0.992387	0.992162	19	0.0221743	0
568	0.0221743	0.992387	0.992165	19	0.0221743	0
569	0.0221743	0.992387	0.992165	19	0.0221743	0
570	0.0221743	0.992387	0.992168	19	0.0221743	0
571	0.0221743	0.992387	0.992168	19	0.0221743	0
572	0.0221743	0.992387	0.992171	19	0.0221743	0
573	0.0221743	0.992387	0.992171	19	0.0221743	0
574	0.0221743	0.992387	0.992175	19	0.0221743	0
575	0.0221743	0.992387	0.992175	19	0.0221743	0
576	0.0221743	0.992387	0.992175	19	0.0221743	0
577	0.0221743	0.992387	0.992178	19	0.0221743	0
578	0.0221743	0.992387	0.992178	19	0.0221743	0
579	0.0221743	0.992387	0.992181	19	0.0221743	0
580	0.0221743	0.992387	0.992181	19	0.0221743	0
581	0.0221743	0.992387	0.992184	19	0.0221743	0
582	0.0221743	0.992387	0.992184	19	0.0221743	0
583	0.0221743	0.992387	0.992184	19	0.0221743	0
584	0.0221743	0.992387	0.992188	19	0.0221743	0
585	0.0221743	0.992387	0.992188	19	0.0221743	0
586	0.0221743	0.992387	0.992191	19	0.0221743	0
587	0.0221743	0.992387	0.992191	19	0.0221743	0
588	0.0221743	0.992387	0.992194	19	0.0221743	0
589	0.0221743	0.992387	0.992194	19	0.0221743	0
590	0.0221743	0.992387	0.992197	19	0.0221743	0
591	0.0221743	0.992387	0.992197	19	0.0221743	0
592	0.0221743	0.992387	0.992197	19	0.0221743	0
593	0.0221743	0.992387	0.9922	19	0.0221743	0
594	0.0221743	0.992387	0.9922	19	0.0221743	0
595	0.0221743	0.992387	0.992204	19	0.0221743	0
596	0.0221743	0.992387	0.992204	19	0.0221743	0
597	0.0221743	0.992387	0.992207	19	0.0221743	0
598	0.0221743	0.992387	0.992207	19	0.0221743	0
599	0.0221743	0.992387	0.99221	19	0.0221743	0
600	0.0221743	0.992387	0.99221	19	0.0221743	0
601	0.0221743	0.992387	0.99221	19	0.0221743	0
602	0.0221743	0.992387	0.992213	19	0.0221743	0
603	0.0221743	0.992387	0.992213	19	0.0221743	0
604	0.0221743	0.992387	0.992216	19	0.0221743	0
605	0.0221743	0.992387	0.992216	19	0.0221743	0
606	0.0221743	0.992387	0.992219	19	0.0221743	0
607	0.0221743	0.992387	0.992219	19	0.0221743	0
608	0.0221743	0.992387	0.992219	19	0.0221743	0
609	0.0221743	0.992387	0.992223	19	0.0221743	0
610	0.0221743	0.992387	0.992223	19	0.0221743	0
611	0.0221743	0.992387	0.992223	19	0.0221743	0
612	0.0221743	0.992387	0.992223	19	0.0221743	0
613	0.0221743	0.992387	0.992226	19	0.0221743	0
614	0.0221743	0.992387	0.992226	19	0.0221743	0
615	0.0221743	0.992387	0.992226	19	0.0221743	0
616	0.0221743	0.992387	0.992226	19	0.0221743	0
617	0.0221743	0.992387	0.992226	19	0.0221743	0
618	0.0221743	0.992387	0.992226	19	0.0221743	0
619	0.0402562	0.546635	0.992229	19	0.0282016	1
620	0.0402562	0.546635	0.992229	19	0.0342289	1
621	0.0402562	0.546635	0.992229	19	0.0402562	1
622	0.0402562	0.546635	0.992229	19	0.0402562	1
623	0.0402562	0.546635	0.992229	19	0.0402562	1
624	0.0402562	0.546635	0.992229	19	0.0402562	1
625	0.0402562	0.546635	0.992229	19	0.0402562	1
626	0.0402562	0.546635	0.992229	19	0.0402562	1
627	0.0402562	0.546635	0.992229	19	0.0402562	1
628	0.0402562	0.546635	0.992229	19	0.0402562	1
629	0.0402562	0.546635	0.992229	19	0.0402562	1
630	0.0655838	0.335532	0.546421	1109	0.0486987	1
631	0.0655838	0.335532	0.546421	1109	0.0571413	1
632	0.0655838	0.335532	0.546421	1109	0.0655838	1
633	0.0655838	0.335532	0.546421	1109	0.0655838	1
634	0.0655838	0.335532	0.546421	1109	0.0655838	1
635	0.0655838	0.335532	0.546421	1109	0.0655838	1
636	0.0655838	0.335532	0.546421	1109	0.0655838	1
637	0.0655838	0.335532	0.546421	1109	0.0655838	1
638	0.0655838	0.335532	0.546421	1109	0.0655838	1
639	0.0655838	0.335532	0.546421	1109	0.0655838	1
640	0.0655838	0.335532	0.546421	1109	0.0655838	1
641	0.0655838	0.335532	0.546421	1109	0.0655838	1
642	0.0655838	0.335532	0.546421	1109	0.0655838	1
643	0.0655838	0.335532	0.546421	1109	0.0655838	1
644	0.0655838	0.335532	0.546421	1109	0.0655838	1
645	0.0655838	0.335532	0.546421	1109	0.0655838	1
646	0.0655838	0.335532	0.546421	1109	0.0655838	1
647	0.0655838	0.335532	0.546421	1109	0.0655838	1
648	0.0655838	0.335532	0.546421	1109	0.0655838	1
649	0.0655838	0.335532	0.546421	1109	0.0655838	1
650	0.0655838	0.335532	0.546421	1109	0.0655838	1
651	0.0221762	0.992299	0.335452	1464	0.0511146	0
652	0.0221762	0.992299	0.335452	1464	0.0366454	0
653	0.0221349	0.994151	0.992011	18	0.0221625	0
654	0.0221349	0.994151	0.992011	18	0.0221487	0
655	0.0220355	0.998637	0.993973	14	0.0221018	0
656	0.0220355	0.998637	0.993973	14	0.0220686	0
657	0.0220355	0.998637	0.993973	14	0.0220355	0
658	0.0221743	0.992387	0.998279	4	0.0220818	0
659	0.0221743	0.992387	0.998279	4	0.022128	0
660	0.0221743	0.992387	0.992258	18	0.0221743	0
661	0.0221743	0.992387	0.992258	18	0.0221743	0
662	0.0221743	0.992387	0.992261	18	0.0221743	0
663	0.0221743	0.992387	0.992261	18	0.0221743	0
664	0.0223437	0.984862	0.992265	18	0.0222308	0
665	0.0223437	0.984862	0.992265	18	0.0222872	0
666	0.0223437	0.984862	0.992265	18	0.0223437	0
667	0.0223437	0.984862	0.984536	36	0.0223437	0
668	0.0223437	0.984862	0.984536	36	0.0223437	0
669	0.0223437	0.984862	0.984543	36	0.0223437	0
670	0.0223437	0.984862	0.984543	36	0.0223437	0
671	0.0223437	0.984862	0.984549	36	0.0223437	0
672	0.0223437	0.984862	0.984549	36	0.0223437	0
673	0.0223437	0.984862	0.984549	36	0.0223437	0
674	0.0223437	0.984862	0.984556	36	0.0223437	0
675	0.0223437	0.984862	0.984556	36	0.0223437	0
676	0.0223437	0.984862	0.984563	36	0.0223437	0
677	0.0223437	0.984862	0.984563	36	0.0223437	0
678	0.0223437	0.984862	0.984569	36	0.0223437	0
679	0.0223437	0.984862	0.984569	36	0.0223437	0
680	0.0223437	0.984862	0.984576	36	0.0223437	0
681	0.0223437	0.984862	0.984576	36	0.0223437	0
682	0.0223437	0.984862	0.984576	36	0.0223437	0
683	0.0223437	0.984862	0.984582	36	0.0223437	0
684	0.0223437	0.984862	0.984582	36	0.0223437	0
685	0.0223437	0.984862	0.984589	36	0.0223437	0
686	0.0223437	0.984862	0.984589	36	0.0223437	0
687	0.0223437	0.984862	0.984596	36	0.0223437	0
688	0.0223437	0.984862	0.984596	36	0.0223437	0
689	0.0223437	0.984862	0.984596	36	0.0223437	0
690	0.0223437	0.984862	0.984602	36	0.0223437	0
691	0.0223437	0.984862	0.984602	36	0.0223437	0
692	0.0223437	0.984862	0.984609	36	0.0223437	0
693	0.0223437	0.984862	0.984609	36	0.0223437	0
694	0.0223437	0.984862	0.984615	36	0.0223437	0
695	0.0223437	0.984862	0.984615	36	0.0223437	0
696	0.0223437	0.984862	0.984622	36	0.0223437	0
697	0.0223437	0.984862	0.984622	36	0.0223437	0
698	0.0223437	0.984862	0.984622	36	0.0223437	0
699	0.0223437	0.984862	0.984629	36	0.0223437	0
700	0.0223437	0.984862	0.984629	36	0.0223437	0
701	0.0223437	0.984862	0.984635	36	0.0223437	0
702	0.0223437	0.984862	0.984635	36	0.0223437	0
703	0.0223437	0.984862	0.984642	36	0.0223437	0
704	0.0223437	0.984862	0.984642	36	0.0223437	0
705	0.0223437	0.984862	0.984648	36	0.0223437	0
706	0.0223437	0.984862	0.984648	36	0.0223437	0
707	0.0223437	0.984862	0.984648	36	0.0223437	0
708	0.0223437	0.984862	0.984655	36	0.0223437	0
709	0.0223437	0.984862	0.984655	36	0.0223437	0
710	0.0223437	0.984862	0.984661	36	0.0223437	0
711	0.0223437	0.984862	0.984661	36	0.0223437	0
712	0.0223437	0.984862	0.984668	36	0.0223437	0
713	0.0223437	0.984862	0.984668	36	0.0223437	0
714	0.0223437	0.984862	0.984668	36	0.0223437	0
715	0.0223437	0.984862	0.984674	36	0.0223437	0
716	0.0223437	0.984862	0.984674	36	0.0223437	0
717	0.0223437	0.984862	0.984681	36	0.0223437	0
718	0.0223437	0.984862	0.984681	36	0.0223437	0
719	0.0223437	0.984862	0.984687	36	0.0223437	0
720	0.0223437	0.984862	0.984687	36	0.0223437	0
721	0.0223437	0.984862	0.984694	36	0.0223437	0
722	0.0223437	0.984862	0.984694	36	0.0223437	0
723	0.0223437	0.984862	0.984694	36	0.0223437	0
724	0.0223437	0.984862	0.9847	36	0.0223437	0
725	0.0223437	0.984862	0.9847	36	0.0223437	0
726	0.0223437	0.984862	0.984707	36	0.0223437	0
727	0.0223437	0.984862	0.984707	36	0.0223437	0
728	0.0223437	0.984862	0.984713	36	0.0223437	0
729	0.0223437	0.984862	0.984713	36	0.0223437	0
730	0.0223437	0.984862	0.98472	36	0.0223437	0
731	0.0223437	0.984862	0.98472	36	0.0223437	0
732	0.0223437	0.984862	0.98472	36	0.0223437	0
733	0.0223437	0.984862	0.984726	36	0.0223437	0
734	0.0223437	0.984862	0.984726	36	0.0223437	0
735	0.0223437	0.984862	0.984733	36	0.0223437	0
736	0.0223437	0.984862	0.984733	36	0.0223437	0
737	0.0223437	0.984862	0.984739	36	0.0223437	0
738	0.0223437	0.984862	0.984739	36	0.0223437	0
739	0.0223437	0.984862	0.984739	36	0.0223437	0
740	0.0223437	0.984862	0.984746	36	0.0223437	0
741	0.0223437	0.984862	0.984746	36	0.0223437	0
742	0.0223437	0.984862	0.984752	36	0.0223437	0
743	0.0223437	0.984862	0.984752	36	0.0223437	0
744	0.0223437	0.984862	0.984759	36	0.0223437	0
745	0.0223437	0.984862	0.984759	36	0.0223437	0
746	0.0223437	0.984862	0.984759	36	0.0223437	0
747	0.0223437	0.984862	0.984759	36	0.0223437	0
748	0.0223437	0.984862	0.984759	36	0.0223437	0
749	0.0223437	0.984862	0.984759	36	0.0223437	0
750	0.0223437	0.984862	0.984759	36	0.0223437	0
751	0.0223437	0.984862	0.984759	36	0.0223437	0
752	0.0223437	0.984862	0.984759	36	0.0223437	0
753	0.0223437	0.984862	0.984759	36	0.0223437	0
754	0.0223437	0.984862	0.984759	36	0.0223437	0
755	0.0230233	0.955792	0.984765	36	0.0225702	0
756	0.0230233	0.955792	0.984765	36	0.0227967	0
757	0.0230233	0.955792	0.984765	36	0.0230233	0
758	0.0230233	0.955792	0.984765	36	0.0230233	0
759	0.0230233	0.955792	0.984765	36	0.0230233	0
760	0.0230233	0.955792	0.984765	36	0.0230233	0
761	0.0230233	0.955792	0.984765	36	0.0230233	0
762	0.0230233	0.955792	0.984765	36	0.0230233	0
763	0.0230233	0.955792	0.984765	36	0.0230233	0
764	0.0230233	0.955792	0.984765	36	0.0230233	0
765	0.0230233	0.955792	0.984765	36	0.0230233	0
766	0.0230233	0.955792	0.984765	36	0.0230233	0
767	0.0230233	0.955792	0.984765	36	0.0230233	0
768	0.0230233	0.955792	0.984765	36	0.0230233	0
769	0.0230233	0.955792	0.984765	36	0.0230233	0
770	0.0230233	0.955792	0.984765	36	0.0230233	0
771	0.0230233	0.955792	0.984765	36	0.0230233	0
772	0.0230233	0.955792	0.984765	36	0.0230233	0
773	0.0230233	0.955792	0.984765	36	0.0230233	0
774	0.0230233	0.955792	0.984765	36	0.0230233	0
775	0.0230233	0.955792	0.984765	36	0.0230233	0
776	0.0230233	0.955792	0.984765	36	0.0230233	0
777	0.0230233	0.955792	0.984765	36	0.0230233	0
778	0.0230233	0.955792	0.984765	36	0.0230233	0
779	0.0230233	0.955792	0.984765	36	0.0230233	0
780	0.0230233	0.955792	0.984765	36	0.0230233	0
781	0.0230233	0.955792	0.984765	36	0.0230233	0
782	0.0230233	0.955792	0.984765	36	0.0230233	0
783	0.0230233	0.955792	0.984765	36	0.0230233	0
784	0.0230001	0.956757	0.955495	98	0.0230155	0
785	0.0230001	0.956757	0.955495	98	0.0230078	0
786	0.0230001	0.956757	0.955495	98	0.0230001	0
787	0.0221743	0.992387	0.956735	97	0.0227248	0
788	0.0221743	0.992387	0.956735	97	0.0224495	0
789	0.0221743	0.992387	0.992147	18	0.0221743	0
790	0.0221743	0.992387	0.992147	18	0.0221743	0
791	0.0221743	0.992387	0.99215	18	0.0221743	0
792	0.0221743	0.992387	0.99215	18	0.0221743	0
793	0.0221743	0.992387	0.992153	18	0.0221743	0
794	0.0221743	0.992387	0.992153	18	0.0221743	0
795	0.0221743	0.992387	0.992153	18	0.0221743	0
796	0.0221743	0.992387	0.992157	18	0.0221743	0
797	0.0221743	0.992387	0.992157	18	0.0221743	0
798	0.0221743	0.992387	0.99216	18	0.0221743	0
799	0.0221743	0.992387	0.99216	18	0.0221743	0
800	0.0221743	0.992387	0.992164	18	0.0221743	0
801	0.0221743	0.992387	0.992164	18	0.0221743	0
802	0.0221743	0.992387	0.992164	18	0.0221743	0
803	0.0221743	0.992387	0.992167	18	0.0221743	0
804	0.0221743	0.992387	0.992167	18	0.0221743	0
805	0.0221743	0.992387	0.992171	18	0.0221743	0
806	0.0221743	0.992387	0.992171	18	0.0221743	0
807	0.0221743	0.992387	0.992174	18	0.0221743	0
808	0.0221743	0.992387	0.992174	18	0.0221743	0
809	0.0221743	0.992387	0.992177	18	0.0221743	0
810	0.0221743	0.992387	0.992177	18	0.0221743	0
811	0.0221743	0.992387	0.992177	18	0.0221743	0
812	0.0221743	0.992387	0.992181	18	0.0221743	0
813	0.0221743	0.992387	0.992181	18	0.0221743	0
814	0.0221743	0.992387	0.992184	18	0.0221743	0
815	0.0221743	0.992387	0.992184	18	0.0221743	0
816	0.0221743	0.992387	0.992188	18	0.0221743	0
817	0.0221743	0.992387	0.992188	18	0.0221743	0
818	0.0221743	0.992387	0.992191	18	0.0221743	0
819	0.0221743	0.992387	0.992191	18	0.0221743	0
820	0.0221743	0.992387	0.992191	18	0.0221743	0
821	0.0221743	0.992387	0.992194	18	0.0221743	0
822	0.0221743	0.992387	0.992194	18	0.0221743	0
823	0.0221743	0.992387	0.992198	18	0.0221743	0
824	0.0221743	0.992387	0.992198	18	0.0221743	0
825	0.0221743	0.992387	0.992201	18	0.0221743	0
826	0.0221743	0.992387	0.992201	18	0.0221743	0
827	0.0221743	0.992387	0.992201	18	0.0221743	0
828	0.0221743	0.992387	0.992204	18	0.0221743	0
829	0.0221743	0.992387	0.992204	18	0.0221743	0
830	0.0221743	0.992387	0.992208	18	0.0221743	0
831	0.0221743	0.992387	0.992208	18	0.0221743	0
832	0.0221743	0.992387	0.992211	18	0.0221743	0
833	0.0221743	0.992387	0.992211	18	0.0221743	0
834	0.0221743	0.992387	0.992215	18	0.0221743	0
835	0.0221743	0.992387	0.992215	18	0.0221743	0
836	0.0221743	0.992387	0.992215	18	0.0221743	0
837	0.0221743	0.992387	0.992218	18	0.0221743	0
838	0.0221743	0.992387	0.992218	18	0.0221743	0
839	0.0221743	0.992387	0.992221	18	0.0221743	0
840	0.0221743	0.992387	0.992221	18	0.0221743	0
841	0.0221743	0.992387	0.992225	18	0.0221743	0
842	0.0221743	0.992387	0.992225	18	0.0221743	0
843	0.0221743	0.992387	0.992228	18	0.0221743	0
844	0.0221743	0.992387	0.992228	18	0.0221743	0
845	0.0221743	0.992387	0.992228	18	0.0221743	0
846	0.0221743	0.992387	0.992231	18	0.0221743	0
847	0.0221743	0.992387	0.992231	18	0.0221743	0
848	0.0221743	0.992387	0.992235	18	0.0221743	0
849	0.0221743	0.992387	0.992235	18	0.0221743	0
850	0.0221743	0.992387	0.992238	18	0.0221743	0
851	0.0221743	0.992387	0.992238	18	0.0221743	0
852	0.0221743	0.992387	0.992238	18	0.0221743	0
853	0.0221743	0.992387	0.992241	18	0.0221743	0
854	0.0221743	0.992387	0.992241	18	0.0221743	0
855	0.0221743	0.992387	0.992245	18	0.0221743	0
856	0.0221743	0.992387	0.992245	18	0.0221743	0
857	0.0221743	0.992387	0.992248	18	0.0221743	0
858	0.0221743	0.992387	0.992248	18	0.0221743	0
859	0.0221743	0.992387	0.992251	18	0.0221743	0
860	0.0221743	0.992387	0.992251	18	0.0221743	0
861	0.0221743	0.992387	0.992251	18	0.0221743	0
862	0.0221743	0.992387	0.992255	18	0.0221743	0
863	0.0221743	0.992387	0.992255	18	0.0221743	0
864	0.0221743	0.992387	0.992258	18	0.0221743	0
865	0.0221743	0.992387	0.992258	18	0.0221743	0
866	0.0221743	0.992387	0.992261	18	0.0221743	0
867	0.0221743	0.992387	0.992261	18	0.0221743	0
868	0.0221743	0.992387	0.992261	18	0.0221743	0
869	0.0221743	0.992387	0.992265	18	0.0221743	0
870	0.0221743	0.992387	0.992265	18	0.0221743	0
871	0.0221743	0.992387	0.992268	18	0.0221743	0
872	0.0221743	0.992387	0.992268	18	0.0221743	0
873	0.0221743	0.992387	0.992271	18	0.0221743	0
874	0.0221743	0.992387	0.992271	18	0.0221743	0
875	0.0221743	0.992387	0.992275	18	0.0221743	0
876	0.0221743	0.992387	0.992275	18	0.0221743	0
877	0.0221743	0.992387	0.992275	18	0.0221743	0
878	0.0221743	0.992387	0.992278	18	0.0221743	0
879	0.0221743	0.992387	0.992278	18	0.0221743	0
880	0.0221743	0.992387	0.992281	18	0.0221743	0
881	0.0221743	0.992387	0.992281	18	0.0221743	0
882	0.0221743	0.992387	0.992285	18	0.0221743	0
883	0.0221743	0.992387	0.992285	18	0.0221743	0
884	0.0221743	0.992387	0.992288	18	0.0221743	0
885	0.0221743	0.992387	0.992288	18	0.0221743	0
886	0.0221743	0.992387	0.992288	18	0.0221743	0
887	0.0221743	0.992387	0.992291	18	0.0221743	0
888	0.0221743	0.992387	0.992291	18	0.0221743	0
889	0.0221743	0.992387	0.992295	18	0.0221743	0
890	0.0221743	0.992387	0.992295	18	0.0221743	0
891	0.0221743	0.992387	0.992298	18	0.0221743	0
892	0.0221743	0.992387	0.992298	18	0.0221743	0
893	0.0221743	0.992387	0.992298	18	0.0221743	0
894	0.0221743	0.992387	0.992301	18	0.0221743	0
895	0.0221743	0.992387	0.992301	18	0.0221743	0
896	0.0221743	0.992387	0.992304	18	0.0221743	0
897	0.0221743	0.992387	0.992304	18	0.0221743	0
898	0.0221743	0.992387	0.992308	18	0.0221743	0
899	0.0221743	0.992387	0.992308	18	0.0221743	0
900	0.0221743	0.992387	0.992311	18	0.0221743	0
901	0.0221743	0.992387	0.992311	18	0.0221743	0
902	0.0221743	0.992387	0.992311	18	0.0221743	0
903	0.0221743	0.992387	0.992314	18	0.0221743	0
904	0.0221743	0.992387	0.992314	18	0.0221743	0
905	0.0221743	0.992387	0.992318	18	0.0221743	0
906	0.0221743	0.992387	0.992318	18	0.0221743	0
907	0.0221743	0.992387	0.992321	18	0.0221743	0
908	0.0221743	0.992387	0.992321	18	0.0221743	0
909	0.0221743	0.992387	0.992324	18	0.0221743	0
910	0.0221743	0.992387	0.992324	18	0.0221743	0
911	0.0221743	0.992387	0.992324	18	0.0221743	0
912	0.0221743	0.992387	0.992327	18	0.0221743	0
913	0.0221743	0.992387	0.992327	18	0.0221743	0
914	0.0221743	0.992387	0.992331	18	0.0221743	0
915	0.0221743	0.992387	0.992331	18	0.0221743	0
916	0.0221743	0.992387	0.992334	18	0.0221743	0
917	0.0221743	0.992387	0.992334	18	0.0221743	0
918	0.0221743	0.992387	0.992334	18	0.0221743	0
919	0.0221743	0.992387	0.992337	18	0.0221743	0
920	0.0221743	0.992387	0.992337	18	0.0221743	0
921	0.0221743	0.992387	0.99234	18	0.0221743	0
922	0.0221743	0.992387	0.99234	18	0.0221743	0
923	0.0221743	0.992387	0.992344	18	0.0221743	0
924	0.0221743	0.992387	0.992344	18	0.0221743	0
925	0.0221743	0.992387	0.992347	18	0.0221743	0
926	0.0221743	0.992387	0.992347	18	0.0221743	0
927	0.0221743	0.992387	0.992347	18	0.0221743	0
928	0.0221743	0.992387	0.99235	18	0.0221743	0
929	0.0221743	0.992387	0.99235	18	0.0221743	0
930	0.0221743	0.992387	0.992353	18	0.0221743	0
931	0.0221743	0.992387	0.992353	18	0.0221743	0
932	0.0221743	0.992387	0.992357	18	0.0221743	0
933	0.0221743	0.992387	0.992357	18	0.0221743	0
934	0.0221743	0.992387	0.99236	18	0.0221743	0
935	0.0221743	0.992387	0.99236	18	0.0221743	0
936	0.0221743	0.992387	0.99236	18	0.0221743	0
937	0.0221743	0.992387	0.992363	18	0.0221743	0
938	0.0221743	0.992387	0.992363	18	0.0221743	0
939	0.0221743	0.992387	0.992366	18	0.0221743	0
940	0.0221743	0.992387	0.992366	18	0.0221743	0
941	0.0221743	0.992387	0.99237	18	0.0221743	0
942	0.0221743	0.992387	0.99237	18	0.0221743	0
943	0.0221743	0.992387	0.99237	18	0.0221743	0
944	0.0221743	0.992387	0.992373	18	0.0221743	0
945	0.0221743	0.992387	0.992373	18	0.0221743	0
946	0.0221743	0.992387	0.992376	18	0.0221743	0
947	0.0221743	0.992387	0.992376	18	0.0221743	0
948	0.0221743	0.992387	0.992379	18	0.0221743	0
949	0.0221743	0.992387	0.992379	18	0.0221743	0
950	0.0221743	0.992387	0.992383	18	0.0221743	0
951	0.0221743	0.992387	0.992383	18	0.0221743	0
952	0.0221743	0.992387	0.992383	18	0.0221743	0
953	0.0221743	0.992387	0.992386	18	0.0221743	0
954	0.0221743	0.992387	0.992386	18	0.0221743	0
955	0.0221743	0.992387	0.991966	19	0.0221743	0
956	0.0221743	0.992387	0.991966	19	0.0221743	0
957	0.0221743	0.992387	0.99197	19	0.0221743	0
958	0.0221743	0.992387	0.99197	19	0.0221743	0
959	0.0221743	0.992387	0.99197	19	0.0221743	0
960	0.0221743	0.992387	0.991973	19	0.0221743	0
961	0.0221743	0.992387	0.991973	19	0.0221743	0
962	0.0221743	0.992387	0.991976	19	0.0221743	0
963	0.0221743	0.992387	0.991976	19	0.0221743	0
964	0.0221743	0.992387	0.99198	19	0.0221743	0
965	0.0221743	0.992387	0.99198	19	0.0221743	0
966	0.0221743	0.992387	0.991983	19	0.0221743	0
967	0.0221743	0.992387	0.991983	19	0.0221743	0
968	0.0221743	0.992387	0.991983	19	0.0221743	0
969	0.0221743	0.992387	0.991987	19	0.0221743	0
970	0.0221743	0.992387	0.991987	19	0.0221743	0
971	0.0221743	0.992387	0.99199	19	0.0221743	0
972	0.0221743	0.992387	0.99199	19	0.0221743	0
973	0.0221743	0.992387	0.991993	19	0.0221743	0
974	0.0221743	0.992387	0.991993	19	0.0221743	0
975	0.0221743	0.992387	0.991997	19	0.0221743	0
976	0.0221743	0.992387	0.991997	19	0.0221743	0
977	0.0221743	0.992387	0.991997	19	0.0221743	0
978	0.0221743	0.992387	0.992	19	0.0221743	0
979	0.0221743	0.992387	0.992	19	0.0221743	0
980	0.0221743	0.992387	0.992003	19	0.0221743	0
981	0.0221743	0.992387	0.992003	19	0.0221743	0
982	0.0221743	0.992387	0.992007	19	0.0221743	0
983	0.0221743	0.992387	0.992007	19	0.0221743	0
984	0.0221743	0.992387	0.992007	19	0.0221743	0
985	0.0221743	0.992387	0.99201	19	0.0221743	0
986	0.0221743	0.992387	0.99201	19	0.0221743	0
987	0.0221743	0.992387	0.992013	19	0.0221743	0
988	0.0221743	0.992387	0.992013	19	0.0221743	0
